TweetID,Date,Month,DayOfWeek,Hour,Topic,Hashtag,Sentiment,SentimentScore,Language,Device,Source,Likes,Retweets,Replies,Impressions,Verified,FollowerCount
TW102613,2023-10-13,Oct 2023,Friday,4,Movies,#Review,Negative,-0.95,English,Mobile,Twitter Web,97,17,7,257,0,283
TW102614,2023-08-28,Aug 2023,Monday,20,Economy,#Stock,Negative,-0.301,English,Mobile,Twitter Web,50,14,12,856,1,1841
TW102615,2023-08-07,Aug 2023,Monday,15,Food,#Foodie,Negative,-0.722,Portuguese,Mobile,Twitter Web,6,1,0,246,0,2056
TW102616,2023-10-12,Oct 2023,Thursday,3,Movies,#Oscars,Neutral,0.014,Spanish,Desktop,iPhone,6,0,0,135,0,703
TW102617,2023-10-17,Oct 2023,Tuesday,21,Gaming,#Minecraft,Positive,0.881,Hindi,Mobile,Buffer,45,9,2,266,0,1501
TW102618,2023-04-24,Apr 2023,Monday,9,Technology,#ChatGPT,Positive,0.603,English,Mobile,Android,20,4,3,1084,0,1621
TW102619,2023-06-10,Jun 2023,Saturday,13,Fashion,#Fashion,Positive,0.3,English,Desktop,TweetDeck,43,16,9,1313,0,1323
TW102620,2023-09-17,Sep 2023,Sunday,10,Sports,#Olympics,Neutral,-0.028,English,Desktop,Twitter Web,5,1,1,587,1,273
TW102621,2023-03-09,Mar 2023,Thursday,13,Gaming,#Minecraft,Neutral,0.034,English,Mobile,Buffer,9,2,0,26,0,977
TW102622,2023-02-12,Feb 2023,Sunday,0,Politics,#Policy,Positive,0.63,French,Mobile,iPhone,32,12,3,536,0,1108
TW102623,2023-08-04,Aug 2023,Friday,23,Food,#Restaurant,Positive,0.287,Hindi,Web,Twitter Web,52,12,9,72,1,1286
TW102624,2023-04-15,Apr 2023,Saturday,5,Technology,#ChatGPT,Positive,0.745,English,Web,iPhone,14,4,3,1044,1,1065
TW102625,2023-03-17,Mar 2023,Friday,1,Food,#Foodie,Negative,-0.429,English,API,iPhone,0,0,0,151,1,379
TW102626,2023-01-08,Jan 2023,Sunday,5,Sports,#Football,Negative,-0.441,English,Web,Android,5,1,0,158,0,580
TW102627,2023-03-19,Mar 2023,Sunday,18,Sports,#Olympics,Negative,-0.621,English,Web,Android,37,6,4,1134,0,1246
TW102628,2023-08-08,Aug 2023,Tuesday,14,Music,#Playlist,Positive,0.274,French,Web,TweetDeck,45,9,3,529,0,32
TW102629,2023-07-05,Jul 2023,Wednesday,1,Economy,#Bitcoin,Negative,-0.787,English,Mobile,TweetDeck,91,24,10,313,0,674
TW102630,2023-01-12,Jan 2023,Thursday,3,Sports,#Football,Positive,0.455,English,Mobile,iPhone,19,2,4,96,0,649
TW102631,2023-03-03,Mar 2023,Friday,20,Fashion,#OOTD,Positive,0.694,English,Mobile,iPhone,122,13,16,1964,0,1907
TW102632,2023-05-01,May 2023,Monday,1,Climate,#Green,Positive,0.424,Spanish,Web,Twitter Web,156,56,14,1224,0,39
TW102633,2023-10-14,Oct 2023,Saturday,7,Fashion,#OOTD,Positive,0.694,Hindi,Mobile,TweetDeck,11,4,2,463,0,85
TW102634,2023-11-23,Nov 2023,Thursday,5,Gaming,#Xbox,Negative,-0.912,English,Mobile,Android,19,4,1,100,0,172
TW102635,2023-05-26,May 2023,Friday,17,Gaming,#Xbox,Positive,0.628,English,Mobile,TweetDeck,48,9,9,211,0,1709
TW102636,2023-06-22,Jun 2023,Thursday,22,Food,#Restaurant,Positive,0.32,English,Web,iPhone,49,16,7,65,0,594
TW102637,2023-09-22,Sep 2023,Friday,11,Politics,#Policy,Negative,-0.94,English,Mobile,Twitter Web,125,42,11,430,0,225
TW102638,2023-06-24,Jun 2023,Saturday,2,Fashion,#OOTD,Negative,-0.649,English,Mobile,Android,8,3,1,1410,0,1934
TW102639,2023-03-22,Mar 2023,Wednesday,21,Climate,#Sustainability,Neutral,0.072,English,Mobile,Twitter Web,52,17,7,878,0,1450
TW102640,2023-06-16,Jun 2023,Friday,2,Health,#Health,Neutral,0.071,English,Mobile,Twitter Web,21,2,1,578,0,1416
TW102641,2023-01-13,Jan 2023,Friday,21,Climate,#SaveEarth,Negative,-0.848,English,API,TweetDeck,17,2,3,147,1,838
TW102642,2023-08-14,Aug 2023,Monday,19,Economy,#Bitcoin,Negative,-0.386,Portuguese,Web,Twitter Web,28,5,2,257,0,441
TW102643,2023-01-08,Jan 2023,Sunday,8,Politics,#Democracy,Negative,-0.565,English,Web,Twitter Web,6,1,0,327,0,587
TW102644,2023-07-08,Jul 2023,Saturday,17,Climate,#SaveEarth,Neutral,0.044,Spanish,Mobile,Twitter Web,3,0,0,426,0,1419
TW102645,2023-03-14,Mar 2023,Tuesday,12,Sports,#Cricket,Positive,0.987,Portuguese,Mobile,iPhone,63,12,11,394,0,174
TW102646,2023-08-07,Aug 2023,Monday,15,Economy,#Stock,Positive,0.659,English,Mobile,Android,8,2,1,46,0,381
TW102647,2023-08-19,Aug 2023,Saturday,21,Food,#Food,Positive,0.132,French,Web,TweetDeck,229,74,13,303,1,762
TW102648,2023-01-21,Jan 2023,Saturday,4,Technology,#MachineLearning,Positive,0.133,Spanish,Desktop,iPhone,37,7,5,407,0,206
TW102649,2023-10-05,Oct 2023,Thursday,9,Economy,#Finance,Negative,-0.578,Spanish,Web,Android,23,8,5,524,0,319
TW102650,2023-01-09,Jan 2023,Monday,14,Food,#Restaurant,Negative,-0.63,English,Mobile,iPhone,9,2,0,1788,0,333
TW102651,2023-10-13,Oct 2023,Friday,5,Gaming,#Gaming,Negative,-0.599,English,Mobile,iPhone,54,6,3,135,0,75
TW102652,2023-12-31,Dec 2023,Sunday,15,Gaming,#Gaming,Positive,0.557,English,Mobile,Buffer,20,3,1,593,1,3450
TW102653,2023-04-18,Apr 2023,Tuesday,1,Music,#Spotify,Negative,-0.29,English,Web,iPhone,9,1,1,481,0,197
TW102654,2023-09-25,Sep 2023,Monday,19,Technology,#AI,Negative,-0.971,English,Mobile,Android,123,45,15,1044,0,2530
TW102655,2023-12-15,Dec 2023,Friday,21,Economy,#Economy,Positive,0.418,Hindi,API,iPhone,22,4,4,147,0,198
TW102656,2023-10-20,Oct 2023,Friday,5,Movies,#Review,Positive,0.958,English,Mobile,iPhone,113,13,7,140,1,61
TW102657,2023-06-10,Jun 2023,Saturday,19,Politics,#Democracy,Positive,0.944,Hindi,Web,Twitter Web,20,3,2,824,0,79
TW102658,2023-02-16,Feb 2023,Thursday,13,Technology,#AI,Positive,0.711,French,Web,Android,133,51,15,1014,0,731
TW102659,2023-02-20,Feb 2023,Monday,22,Economy,#Stock,Positive,0.596,French,Web,iPhone,53,13,6,66,0,1413
TW102660,2023-12-31,Dec 2023,Sunday,3,Economy,#Inflation,Negative,-0.244,English,Mobile,iPhone,27,4,2,31,0,532
TW102661,2023-09-20,Sep 2023,Wednesday,4,Climate,#COP28,Negative,-0.379,English,Web,Buffer,43,16,7,1323,0,1690
TW102662,2023-04-10,Apr 2023,Monday,6,Entertainment,#Series,Positive,0.863,Portuguese,Desktop,Android,30,4,7,713,0,108
TW102663,2023-06-12,Jun 2023,Monday,23,Food,#Foodie,Negative,-0.303,English,Mobile,iPhone,60,6,7,66,0,437
TW102664,2023-12-09,Dec 2023,Saturday,10,Technology,#Python,Neutral,0.007,English,Web,Twitter Web,12,3,2,245,0,1454
TW102665,2023-04-20,Apr 2023,Thursday,21,Music,#NewSong,Neutral,0.075,English,Mobile,Android,9,1,1,515,0,1539
TW102666,2023-04-30,Apr 2023,Sunday,1,Entertainment,#Bollywood,Positive,0.767,English,Mobile,Android,4,0,0,956,0,2652
TW102667,2023-11-11,Nov 2023,Saturday,8,Politics,#Vote,Neutral,-0.088,Spanish,Mobile,TweetDeck,12,1,1,185,0,551
TW102668,2023-06-19,Jun 2023,Monday,19,Climate,#COP28,Positive,0.61,English,Mobile,TweetDeck,71,18,16,332,1,6205
TW102669,2023-03-03,Mar 2023,Friday,14,Economy,#Finance,Neutral,0.095,English,Mobile,Android,1,0,0,695,0,921
TW102670,2023-02-14,Feb 2023,Tuesday,0,Technology,#Tech,Neutral,0.054,English,Mobile,Twitter Web,12,3,1,495,0,724
TW102671,2023-01-11,Jan 2023,Wednesday,18,Fashion,#Trends,Negative,-0.643,French,Mobile,Twitter Web,138,54,23,192,0,7220
TW102672,2023-11-21,Nov 2023,Tuesday,0,Fashion,#Style,Neutral,0.076,English,Desktop,Twitter Web,3,0,0,176,0,230
TW102673,2023-06-16,Jun 2023,Friday,10,Gaming,#Xbox,Positive,0.108,Portuguese,Mobile,iPhone,15,4,2,697,0,2458
TW102674,2023-04-30,Apr 2023,Sunday,9,Movies,#BoxOffice,Positive,0.502,English,Mobile,Android,12,3,2,452,0,457
TW102675,2023-01-11,Jan 2023,Wednesday,8,Technology,#AI,Negative,-0.308,English,API,iPhone,5,1,1,219,0,1864
TW102676,2023-01-21,Jan 2023,Saturday,3,Climate,#SaveEarth,Positive,0.644,Portuguese,Mobile,Twitter Web,39,6,2,141,0,3516
TW102677,2023-04-25,Apr 2023,Tuesday,23,Fashion,#Trends,Neutral,-0.064,Spanish,Mobile,Android,33,7,2,2638,0,1834
TW102678,2023-07-23,Jul 2023,Sunday,23,Technology,#Python,Neutral,0.082,English,Web,TweetDeck,1,0,0,836,0,367
TW102679,2023-01-21,Jan 2023,Saturday,9,Climate,#Green,Positive,0.171,Spanish,Mobile,iPhone,95,37,13,358,0,588
TW102680,2023-03-19,Mar 2023,Sunday,1,Gaming,#Minecraft,Negative,-0.954,English,Desktop,TweetDeck,11,1,2,1285,0,107
TW102681,2023-01-22,Jan 2023,Sunday,14,Music,#Concert,Neutral,0.025,English,Desktop,Android,3,0,0,128,0,1008
TW102682,2023-04-25,Apr 2023,Tuesday,8,Climate,#SaveEarth,Negative,-0.287,English,Mobile,iPhone,12,1,1,350,0,54
TW102683,2023-11-29,Nov 2023,Wednesday,22,Food,#Cooking,Neutral,0.041,English,Web,Android,8,2,1,164,0,3408
TW102684,2023-10-07,Oct 2023,Saturday,3,Entertainment,#Hollywood,Negative,-0.915,Spanish,Web,Android,30,9,1,47,0,1627
TW102685,2023-02-24,Feb 2023,Friday,20,Gaming,#PS5,Positive,0.194,Spanish,Mobile,Android,14,4,0,79,0,2029
TW102686,2023-01-27,Jan 2023,Friday,1,Technology,#Tech,Neutral,-0.09,English,Mobile,Android,16,3,2,395,0,47
TW102687,2023-05-29,May 2023,Monday,9,Music,#Concert,Neutral,0.033,English,Mobile,iPhone,13,4,1,517,1,402
TW102688,2023-07-20,Jul 2023,Thursday,19,Health,#Fitness,Negative,-0.632,Spanish,Web,iPhone,95,35,9,814,0,2628
TW102689,2023-04-30,Apr 2023,Sunday,20,Health,#Health,Negative,-0.909,English,Desktop,Twitter Web,18,2,4,202,0,710
TW102690,2023-09-13,Sep 2023,Wednesday,5,Gaming,#Xbox,Positive,0.13,Portuguese,Desktop,Twitter Web,8,1,1,151,0,363
TW102691,2023-10-27,Oct 2023,Friday,22,Entertainment,#Series,Positive,0.161,Spanish,Mobile,Buffer,44,15,9,1257,0,509
TW102692,2023-08-15,Aug 2023,Tuesday,21,Music,#Playlist,Negative,-0.886,English,Mobile,Twitter Web,3,0,0,22,1,615
TW102693,2023-03-11,Mar 2023,Saturday,11,Technology,#Tech,Neutral,0.078,Hindi,Web,Buffer,6,1,1,1709,0,376
TW102694,2023-09-16,Sep 2023,Saturday,3,Politics,#Government,Positive,0.686,Hindi,Desktop,Twitter Web,54,7,9,302,0,3078
TW102695,2023-06-01,Jun 2023,Thursday,18,Movies,#Review,Negative,-0.268,English,Mobile,Android,0,0,0,58,0,1375
TW102696,2023-01-14,Jan 2023,Saturday,22,Technology,#MachineLearning,Neutral,0.016,Spanish,Web,iPhone,30,9,6,616,0,129
TW102697,2023-10-22,Oct 2023,Sunday,10,Technology,#AI,Positive,0.851,English,Mobile,Twitter Web,122,39,23,161,0,1065
TW102698,2023-11-06,Nov 2023,Monday,13,Entertainment,#Hollywood,Negative,-0.193,French,Mobile,iPhone,167,27,30,1526,0,373
TW102699,2023-05-19,May 2023,Friday,23,Sports,#Football,Positive,0.707,French,Mobile,Buffer,0,0,0,53,0,193
TW102700,2023-05-18,May 2023,Thursday,5,Technology,#Python,Neutral,-0.099,English,Mobile,Twitter Web,11,2,2,403,0,346
TW102701,2023-05-16,May 2023,Tuesday,14,Health,#Fitness,Positive,0.938,Hindi,Web,iPhone,16,5,2,262,0,1482
TW102702,2023-11-04,Nov 2023,Saturday,19,Entertainment,#Series,Negative,-0.646,English,Web,Buffer,47,9,3,312,0,350
TW102703,2023-10-10,Oct 2023,Tuesday,15,Health,#Covid,Positive,0.116,Spanish,Mobile,Android,29,10,2,821,0,221
TW102704,2023-10-06,Oct 2023,Friday,22,Food,#Foodie,Positive,0.501,English,Desktop,iPhone,11,2,0,1435,0,142
TW102705,2023-04-13,Apr 2023,Thursday,1,Technology,#MachineLearning,Negative,-0.24,French,Desktop,iPhone,3,0,0,122,0,2158
TW102706,2023-06-16,Jun 2023,Friday,7,Climate,#Green,Positive,0.79,Hindi,Web,Android,138,27,29,259,0,476
TW102707,2023-09-16,Sep 2023,Saturday,17,Politics,#Vote,Positive,0.801,Hindi,Mobile,Android,21,3,3,95,0,1071
TW102708,2023-09-16,Sep 2023,Saturday,6,Technology,#Python,Positive,0.336,English,Mobile,Android,20,5,4,220,1,947
TW102709,2023-11-20,Nov 2023,Monday,17,Politics,#Vote,Positive,0.324,English,Mobile,Twitter Web,34,8,3,388,0,419
TW102710,2023-01-05,Jan 2023,Thursday,12,Politics,#Vote,Positive,0.313,Spanish,Mobile,iPhone,6,1,0,566,1,185
TW102711,2023-02-24,Feb 2023,Friday,3,Entertainment,#Hollywood,Positive,0.311,English,Web,Twitter Web,27,4,2,1308,0,925
TW102712,2023-08-19,Aug 2023,Saturday,2,Technology,#AI,Positive,0.624,English,Desktop,Twitter Web,92,34,21,735,0,1282
TW102713,2023-09-07,Sep 2023,Thursday,4,Economy,#Finance,Negative,-0.725,English,Mobile,iPhone,2,0,0,98,0,4307
TW102714,2023-10-22,Oct 2023,Sunday,14,Gaming,#Gaming,Neutral,0.055,Hindi,Desktop,TweetDeck,19,4,1,1048,0,524
TW102715,2023-01-29,Jan 2023,Sunday,23,Movies,#Review,Negative,-0.197,French,Mobile,Twitter Web,2,0,0,725,0,1538
TW102716,2023-10-12,Oct 2023,Thursday,9,Climate,#Sustainability,Positive,0.525,English,Mobile,Twitter Web,2,0,0,194,0,1780
TW102717,2023-01-03,Jan 2023,Tuesday,0,Politics,#Election,Neutral,0.022,French,Mobile,Android,35,4,5,528,0,222
TW102718,2023-05-10,May 2023,Wednesday,18,Sports,#FIFA,Negative,-0.5,English,Desktop,Android,130,13,16,143,0,576
TW102719,2023-10-25,Oct 2023,Wednesday,3,Entertainment,#Bollywood,Neutral,0.027,Hindi,Web,iPhone,12,2,1,49,0,704
TW102720,2023-03-29,Mar 2023,Wednesday,11,Health,#Wellness,Neutral,-0.066,English,Mobile,iPhone,0,0,0,1658,0,87
TW102721,2023-09-11,Sep 2023,Monday,12,Technology,#Python,Neutral,0.032,Hindi,Web,Buffer,13,1,0,549,0,2898
TW102722,2023-07-03,Jul 2023,Monday,22,Gaming,#Minecraft,Positive,0.117,Hindi,Web,Buffer,132,21,31,667,0,1797
TW102723,2023-10-29,Oct 2023,Sunday,2,Health,#Covid,Negative,-0.698,English,Mobile,TweetDeck,86,14,4,257,1,25
TW102724,2023-05-26,May 2023,Friday,9,Climate,#Sustainability,Positive,0.268,English,Mobile,Twitter Web,19,5,1,1695,0,2208
TW102725,2023-03-24,Mar 2023,Friday,16,Health,#Health,Positive,0.894,Hindi,Mobile,Twitter Web,23,9,5,614,0,4496
TW102726,2023-07-29,Jul 2023,Saturday,1,Entertainment,#OTT,Neutral,0.012,English,Desktop,TweetDeck,1,0,0,2766,0,111
TW102727,2023-10-06,Oct 2023,Friday,11,Climate,#SaveEarth,Positive,0.197,English,Mobile,TweetDeck,117,29,27,312,0,419
TW102728,2023-11-08,Nov 2023,Wednesday,5,Climate,#Sustainability,Negative,-0.763,English,Mobile,iPhone,45,15,7,85,0,10
TW102729,2023-09-25,Sep 2023,Monday,6,Music,#Music,Negative,-0.647,Hindi,API,Twitter Web,38,13,6,51,0,635
TW102730,2023-09-24,Sep 2023,Sunday,7,Food,#Food,Positive,0.875,English,Web,Twitter Web,46,13,10,1035,0,141
TW102731,2023-04-16,Apr 2023,Sunday,18,Music,#Concert,Negative,-0.582,French,Mobile,iPhone,31,5,7,963,1,523
TW102732,2023-01-29,Jan 2023,Sunday,18,Food,#Food,Positive,0.19,English,Mobile,Android,0,0,0,485,0,1015
TW102733,2023-03-05,Mar 2023,Sunday,10,Entertainment,#Series,Positive,0.466,Hindi,Desktop,iPhone,13,2,0,205,0,33
TW102734,2023-12-08,Dec 2023,Friday,0,Music,#Spotify,Positive,0.353,English,Mobile,Android,16,4,2,912,0,663
TW102735,2023-10-21,Oct 2023,Saturday,10,Politics,#Policy,Neutral,-0.092,Spanish,Desktop,Android,6,0,1,401,0,2158
TW102736,2023-04-18,Apr 2023,Tuesday,23,Politics,#Vote,Positive,0.621,English,Mobile,iPhone,150,27,7,1443,0,535
TW102737,2023-07-07,Jul 2023,Friday,7,Health,#Covid,Negative,-0.594,English,Mobile,Buffer,54,17,8,250,0,1446
TW102738,2023-04-01,Apr 2023,Saturday,6,Health,#Covid,Negative,-0.17,English,Desktop,Twitter Web,17,2,1,257,1,232
TW102739,2023-12-08,Dec 2023,Friday,16,Food,#Recipe,Positive,0.202,English,Web,Android,25,8,1,389,1,896
TW102740,2023-10-23,Oct 2023,Monday,10,Entertainment,#Series,Neutral,-0.049,Portuguese,Mobile,Android,6,1,1,653,0,830
TW102741,2023-05-22,May 2023,Monday,1,Music,#Music,Positive,0.623,French,Mobile,Android,44,7,9,228,0,129
TW102742,2023-07-27,Jul 2023,Thursday,16,Economy,#Finance,Positive,0.899,Hindi,Mobile,iPhone,33,11,5,55,0,141
TW102743,2023-09-03,Sep 2023,Sunday,1,Politics,#Government,Negative,-0.867,English,Mobile,Twitter Web,72,19,10,693,0,629
TW102744,2023-05-09,May 2023,Tuesday,1,Sports,#NBA,Negative,-0.635,English,Mobile,Buffer,0,0,0,152,0,1030
TW102745,2023-07-19,Jul 2023,Wednesday,10,Sports,#Cricket,Neutral,-0.056,Hindi,Web,Twitter Web,9,1,1,232,0,204
TW102746,2023-12-30,Dec 2023,Saturday,18,Climate,#Sustainability,Positive,0.126,English,Web,iPhone,58,19,7,95,0,488
TW102747,2023-09-15,Sep 2023,Friday,3,Music,#Playlist,Neutral,-0.055,Hindi,Mobile,iPhone,25,7,5,65,0,243
TW102748,2023-09-03,Sep 2023,Sunday,21,Gaming,#Xbox,Negative,-0.542,English,Desktop,Twitter Web,16,2,3,1730,0,528
TW102749,2023-05-18,May 2023,Thursday,16,Climate,#COP28,Positive,0.521,English,Mobile,iPhone,133,23,18,1503,0,92
TW102750,2023-10-05,Oct 2023,Thursday,11,Gaming,#Xbox,Neutral,-0.052,Portuguese,Mobile,iPhone,6,2,1,594,0,53
TW102751,2023-10-23,Oct 2023,Monday,12,Technology,#Python,Positive,0.327,Spanish,Mobile,iPhone,2,0,0,271,0,1154
TW102752,2023-11-29,Nov 2023,Wednesday,9,Health,#Fitness,Positive,0.706,Spanish,Web,Twitter Web,21,3,1,24,0,96
TW102753,2023-05-27,May 2023,Saturday,9,Entertainment,#Series,Positive,0.259,Spanish,Web,TweetDeck,36,7,5,215,0,10
TW102754,2023-08-19,Aug 2023,Saturday,17,Health,#Fitness,Positive,0.192,English,Mobile,Android,14,2,1,567,0,1592
TW102755,2023-08-13,Aug 2023,Sunday,18,Health,#Fitness,Negative,-0.108,English,Web,Twitter Web,4,1,0,650,0,926
TW102756,2023-02-20,Feb 2023,Monday,0,Entertainment,#OTT,Negative,-0.166,Hindi,Mobile,TweetDeck,20,3,2,951,1,1439
TW102757,2023-06-04,Jun 2023,Sunday,2,Technology,#Tech,Neutral,0.081,English,Mobile,iPhone,14,1,2,443,1,31
TW102758,2023-11-07,Nov 2023,Tuesday,19,Politics,#Vote,Negative,-0.171,English,Web,Android,5,1,1,101,0,601
TW102759,2023-06-14,Jun 2023,Wednesday,3,Politics,#Government,Positive,0.841,Hindi,Mobile,Twitter Web,18,4,2,448,0,4525
TW102760,2023-05-30,May 2023,Tuesday,4,Gaming,#Minecraft,Negative,-0.498,English,Web,iPhone,94,26,20,818,0,938
TW102761,2023-04-04,Apr 2023,Tuesday,3,Sports,#NBA,Negative,-0.974,Spanish,Desktop,iPhone,86,19,19,124,1,408
TW102762,2023-04-27,Apr 2023,Thursday,18,Politics,#Vote,Positive,0.771,English,Web,Android,21,2,2,101,0,611
TW102763,2023-12-31,Dec 2023,Sunday,1,Sports,#Cricket,Neutral,0.087,French,Web,iPhone,6,1,0,274,0,2259
TW102764,2023-02-20,Feb 2023,Monday,23,Technology,#MachineLearning,Positive,0.564,Spanish,Mobile,Android,28,7,4,36,0,411
TW102765,2023-11-25,Nov 2023,Saturday,12,Climate,#Green,Positive,0.498,English,Mobile,TweetDeck,18,4,2,98,0,2155
TW102766,2023-09-14,Sep 2023,Thursday,5,Music,#NewSong,Positive,0.488,Hindi,Desktop,Buffer,16,2,1,83,0,2305
TW102767,2023-01-25,Jan 2023,Wednesday,15,Movies,#BoxOffice,Negative,-0.619,English,Mobile,iPhone,60,7,4,67,0,724
TW102768,2023-09-24,Sep 2023,Sunday,20,Gaming,#Gaming,Negative,-0.122,Hindi,Mobile,iPhone,56,11,6,1238,0,934
TW102769,2023-01-09,Jan 2023,Monday,2,Economy,#Inflation,Negative,-0.839,Portuguese,Web,Android,45,12,8,480,1,956
TW102770,2023-10-06,Oct 2023,Friday,12,Fashion,#Trends,Positive,0.282,Hindi,Mobile,Android,34,11,3,273,0,196
TW102771,2023-05-16,May 2023,Tuesday,3,Entertainment,#Series,Positive,0.369,English,Web,iPhone,68,20,4,504,1,52
TW102772,2023-07-13,Jul 2023,Thursday,10,Food,#Restaurant,Neutral,-0.018,Portuguese,Mobile,iPhone,6,2,0,304,0,199
TW102773,2023-05-05,May 2023,Friday,4,Food,#Restaurant,Positive,0.468,English,Mobile,Android,3,0,0,1186,0,1212
TW102774,2023-11-30,Nov 2023,Thursday,15,Fashion,#Designer,Positive,0.105,French,Web,TweetDeck,41,7,7,289,0,301
TW102775,2023-09-12,Sep 2023,Tuesday,4,Health,#Fitness,Negative,-0.154,Portuguese,Desktop,Android,12,1,0,176,0,1885
TW102776,2023-07-13,Jul 2023,Thursday,18,Fashion,#OOTD,Positive,0.146,English,Desktop,Android,13,2,1,406,0,315
TW102777,2023-04-09,Apr 2023,Sunday,2,Music,#NewSong,Positive,0.48,English,Desktop,iPhone,11,2,1,516,0,30
TW102778,2023-12-30,Dec 2023,Saturday,5,Food,#Restaurant,Negative,-0.938,Portuguese,Web,Twitter Web,86,21,9,1271,0,1523
TW102779,2023-01-19,Jan 2023,Thursday,1,Sports,#FIFA,Negative,-0.913,English,Web,iPhone,23,6,4,463,0,1310
TW102780,2023-08-08,Aug 2023,Tuesday,15,Entertainment,#Series,Positive,0.768,English,Mobile,Android,13,1,1,376,0,489
TW102781,2023-04-27,Apr 2023,Thursday,18,Fashion,#Designer,Neutral,-0.012,English,Web,Android,8,3,1,472,0,323
TW102782,2023-01-31,Jan 2023,Tuesday,12,Music,#Playlist,Negative,-0.413,English,Web,TweetDeck,50,19,7,75,1,1421
TW102783,2023-05-10,May 2023,Wednesday,9,Politics,#Democracy,Negative,-0.146,French,Mobile,Android,51,9,3,99,0,806
TW102784,2023-12-14,Dec 2023,Thursday,7,Economy,#Bitcoin,Positive,0.53,English,Mobile,iPhone,29,8,3,632,0,63
TW102785,2023-12-10,Dec 2023,Sunday,1,Fashion,#Fashion,Neutral,-0.073,English,Mobile,iPhone,15,2,3,1618,0,721
TW102786,2023-08-03,Aug 2023,Thursday,18,Food,#Foodie,Negative,-0.817,English,Web,Android,1,0,0,1240,0,3652
TW102787,2023-02-20,Feb 2023,Monday,19,Movies,#Oscars,Negative,-0.696,English,Mobile,Buffer,3,1,0,320,0,250
TW102788,2023-08-22,Aug 2023,Tuesday,8,Health,#Wellness,Positive,0.951,Spanish,Mobile,Buffer,56,18,4,908,0,2912
TW102789,2023-06-24,Jun 2023,Saturday,12,Music,#NewSong,Positive,0.37,English,Web,Android,32,3,4,42,0,1336
TW102790,2023-12-01,Dec 2023,Friday,20,Health,#Health,Positive,0.781,English,Mobile,TweetDeck,38,6,7,176,0,1775
TW102791,2023-02-25,Feb 2023,Saturday,19,Movies,#Oscars,Neutral,-0.004,Portuguese,Web,Buffer,12,3,2,862,0,1190
TW102792,2023-08-21,Aug 2023,Monday,5,Health,#Covid,Neutral,0.016,English,Web,Twitter Web,5,1,1,122,0,347
TW102793,2023-11-07,Nov 2023,Tuesday,23,Climate,#Sustainability,Positive,0.129,Spanish,Mobile,iPhone,53,14,12,164,0,168
TW102794,2023-01-19,Jan 2023,Thursday,11,Politics,#Vote,Positive,0.471,Spanish,Mobile,Twitter Web,37,14,9,544,0,104
TW102795,2023-02-27,Feb 2023,Monday,19,Music,#Spotify,Negative,-0.409,English,Web,TweetDeck,4,0,0,20,0,397
TW102796,2023-10-15,Oct 2023,Sunday,23,Music,#Music,Neutral,-0.068,English,Mobile,Twitter Web,38,14,3,179,0,936
TW102797,2023-07-23,Jul 2023,Sunday,17,Climate,#ClimateChange,Neutral,-0.082,Portuguese,Mobile,Twitter Web,8,1,1,2215,0,1031
TW102798,2023-03-08,Mar 2023,Wednesday,12,Music,#Concert,Positive,0.554,Portuguese,Web,Android,87,14,11,375,0,532
TW102799,2023-12-19,Dec 2023,Tuesday,17,Economy,#Finance,Positive,0.707,English,Web,Twitter Web,5,0,0,396,0,1839
TW102800,2023-07-09,Jul 2023,Sunday,3,Food,#Recipe,Negative,-0.594,Hindi,Web,iPhone,8,1,1,569,0,2448
TW102801,2023-02-02,Feb 2023,Thursday,23,Food,#Cooking,Negative,-0.794,English,Mobile,Android,47,11,6,281,0,462
TW102802,2023-06-18,Jun 2023,Sunday,8,Fashion,#Fashion,Positive,0.364,English,Web,Android,15,3,2,22,0,289
TW102803,2023-11-12,Nov 2023,Sunday,3,Gaming,#Gaming,Neutral,-0.094,Spanish,Mobile,iPhone,31,6,2,1675,0,641
TW102804,2023-12-08,Dec 2023,Friday,0,Food,#Restaurant,Positive,0.137,Portuguese,Mobile,iPhone,102,28,16,130,0,1672
TW102805,2023-06-29,Jun 2023,Thursday,21,Politics,#Policy,Positive,0.506,English,Mobile,TweetDeck,54,16,5,70,0,660
TW102806,2023-05-03,May 2023,Wednesday,17,Music,#Music,Neutral,0.061,French,Mobile,TweetDeck,9,1,2,230,0,193
TW102807,2023-12-15,Dec 2023,Friday,9,Movies,#BoxOffice,Negative,-0.156,English,Web,iPhone,93,18,9,172,0,759
TW102808,2023-04-30,Apr 2023,Sunday,22,Sports,#Cricket,Neutral,0.002,English,Mobile,Android,12,3,2,273,1,63
TW102809,2023-06-05,Jun 2023,Monday,22,Entertainment,#Bollywood,Neutral,-0.038,French,Web,iPhone,0,0,0,1055,0,1324
TW102810,2023-03-22,Mar 2023,Wednesday,18,Gaming,#Gaming,Positive,0.881,English,Web,Twitter Web,33,9,4,522,0,235
TW102811,2023-04-03,Apr 2023,Monday,16,Climate,#ClimateChange,Negative,-0.356,Hindi,Desktop,Android,8,1,1,310,0,233
TW102812,2023-09-18,Sep 2023,Monday,1,Movies,#Review,Positive,0.339,English,Web,iPhone,37,6,5,693,0,853
TW102813,2023-09-03,Sep 2023,Sunday,15,Music,#Concert,Positive,0.655,English,Mobile,Twitter Web,81,30,9,1348,0,334
